id_atendimento;data_atendimento;hora_atendimento;cliente;telefone;cidade;uf;profissional;servico;categoria;valor;forma_pagamento;status;canal_agendamento
102651;2026-01-23;11:00;Vanessa Martins;11980000020;São Bernardo do Campo;SP;Mariana Silva;Manicure + Pedicure;Unhas;63.0;Cartão de débito;Concluído;WhatsApp
102652;2026-01-23;11:30;Jéssica Lima;11980000427;Mauá;SP;Larissa Santos;Hidratação;Cabelos;95.0;PIX;Concluído;Instagram
102653;2026-01-23;11:30;Juliana Santos;11980000362;São Paulo;SP;Fernanda Costa;Spa dos pés;Estética;65.0;Cartão de crédito;Concluído;Telefone
102654;2026-01-23;13:00;Jéssica Gomes;11980000263;Santo André;SP;Renata Souza;Pedicure;Unhas;40.0;Cartão de débito;Concluído;Instagram
102655;2026-01-23;13:00;Carla Barbosa;11980000053;Mauá;SP;Fernanda Costa;Esmaltação em gel;Unhas;76.0;PIX;Concluído;Presencial
102656;2026-01-23;13:00;Simone Almeida;11980000184;Santo André;SP;Fernanda Costa;Manicure;Unhas;35.0;Cartão de débito;Concluído;WhatsApp
102657;2026-01-23;14:00;Natália Almeida;11980000163;São Caetano do Sul;SP;Bruna Oliveira;Manicure + Pedicure;Unhas;70.0;Cartão de crédito;Concluído;Instagram
102658;2026-01-23;15:00;Natália Oliveira;11980000061;Mauá;SP;Bruna Oliveira;Design + Henna;Sobrancelhas;60.0;Cartão de débito;Concluído;Telefone
102659;2026-01-23;16:00;Fernanda Pereira;11980000292;Santo André;SP;Mariana Silva;Pedicure;Unhas;40.0;Cartão de débito;Concluído;WhatsApp
102660;2026-01-23;17:00;Bruna Carvalho;11980000357;Mauá;SP;Fernanda Costa;Manicure + Pedicure;Unhas;66.5;Cartão de débito;Concluído;WhatsApp
102661;2026-01-23;17:00;Bianca Ribeiro;11980000288;São Paulo;SP;Patrícia Alves;Extensão de cílios;Cílios;180.0;Cartão de crédito;Concluído;WhatsApp
102662;2026-01-23;17:30;Juliana Ribeiro;11980000099;Santo André;SP;Bruna Oliveira;Manutenção de alongamento;Unhas;100.0;PIX;Concluído;Instagram
102663;2026-01-24;09:30;Viviane Rocha;11980000170;Diadema;SP;Larissa Santos;Manicure;Unhas;35.0;Cartão de débito;Concluído;Instagram
102664;2026-01-24;10:00;Elaine Lima;11980000447;Mauá;SP;Bruna Oliveira;Design de sobrancelhas;Sobrancelhas;42.75;Dinheiro;Concluído;WhatsApp
102665;2026-01-24;11:30;Amanda Ferreira;11980000398;Mauá;SP;Mariana Silva;Escova;Cabelos;70.0;Cartão de crédito;Concluído;Instagram
102666;2026-01-24;13:00;Rafaela Lima;11980000441;Diadema;SP;Camila Rodrigues;Design + Henna;Sobrancelhas;60.0;Cartão de débito;Concluído;WhatsApp
102667;2026-01-24;14:00;Isabela Rocha;11980000014;Santo André;SP;Renata Souza;Escova;Cabelos;70.0;Dinheiro;Concluído;Presencial
102668;2026-01-24;14:00;Cristiane Dias;11980000024;Mauá;SP;Patrícia Alves;Escova;Cabelos;70.0;Dinheiro;Concluído;Instagram
102669;2026-01-24;15:00;Patrícia Pereira;11980000246;São Caetano do Sul;SP;Mariana Silva;Alongamento de unhas;Unhas;150.0;Cartão de débito;Concluído;Presencial
102670;2026-01-24;15:00;Letícia Pereira;11980000189;Mauá;SP;Bruna Oliveira;Design de sobrancelhas;Sobrancelhas;45.0;Cartão de débito;Concluído;WhatsApp
102671;2026-01-24;16:30;Luciana Oliveira;11980000302;São Bernardo do Campo;SP;Fernanda Costa;Manutenção de alongamento;Unhas;100.0;Dinheiro;Concluído;WhatsApp
102672;2026-01-24;16:30;Raquel Gomes;11980000432;Santo André;SP;Camila Rodrigues;Pedicure;Unhas;40.0;Dinheiro;Concluído;Instagram
102673;2026-01-24;16:30;Paula Barbosa;11980000331;Diadema;SP;Mariana Silva;Escova;Cabelos;70.0;Cartão de crédito;Concluído;Telefone
102674;2026-01-24;17:00;Larissa Martins;11980000284;Diadema;SP;Mariana Silva;Manicure + Pedicure;Unhas;66.5;Cartão de débito;Concluído;WhatsApp
102675;2026-01-24;17:30;Monique Ribeiro;11980000166;Diadema;SP;Juliana Martins;Escova;Cabelos;70.0;PIX;Concluído;WhatsApp
102676;2026-01-24;17:30;Bianca Souza;11980000276;Diadema;SP;Mariana Silva;Hidratação;Cabelos;95.0;Cartão de crédito;Concluído;Telefone
102677;2026-01-24;18:00;Mariana Rocha;11980000107;Diadema;SP;Larissa Santos;Manicure + Pedicure;Unhas;70.0;Cartão de débito;Concluído;Presencial
102678;2026-01-24;18:00;Paula Mendes;11980000296;São Caetano do Sul;SP;Mariana Silva;Pedicure;Unhas;40.0;Cartão de débito;Concluído;Presencial
102679;2026-01-24;18:00;Luciana Mendes;11980000146;São Caetano do Sul;SP;Bruna Oliveira;Design + Henna;Sobrancelhas;0.0;Dinheiro;Cancelado;Presencial
102680;2026-01-26;09:30;Monique Santos;11980000031;Diadema;SP;Camila Rodrigues;Escova;Cabelos;70.0;Cartão de débito;Concluído;Presencial
102681;2026-01-26;10:00;Juliana Martins;11980000180;São Caetano do Sul;SP;Renata Souza;Manicure + Pedicure;Unhas;70.0;Dinheiro;Concluído;Instagram
102682;2026-01-26;13:30;Vanessa Rocha;11980000314;São Paulo;SP;Fernanda Costa;Design + Henna;Sobrancelhas;0.0;Cartão de débito;Cancelado;Instagram
102683;2026-01-26;15:30;Daniela Silva;11980000346;São Paulo;SP;Patrícia Alves;Pedicure;Unhas;40.0;Dinheiro;Concluído;WhatsApp
102684;2026-01-26;16:00;Priscila Ribeiro;11980000436;São Paulo;SP;Patrícia Alves;Manutenção de alongamento;Unhas;90.0;PIX;Concluído;Instagram
102685;2026-01-26;16:00;Flávia Lima;11980000089;Diadema;SP;Bruna Oliveira;Hidratação;Cabelos;95.0;Dinheiro;Concluído;Telefone
102686;2026-01-26;16:00;Aline Pereira;11980000322;Mauá;SP;Fernanda Costa;Alongamento de unhas;Unhas;150.0;Cartão de crédito;Concluído;WhatsApp
102687;2026-01-26;16:30;Beatriz Gomes;11980000076;Mauá;SP;Camila Rodrigues;Coloração;Cabelos;160.0;Cartão de débito;Concluído;Instagram
102688;2026-01-26;17:00;Camila Ferreira;11980000386;São Caetano do Sul;SP;Renata Souza;Manutenção de alongamento;Unhas;100.0;Dinheiro;Concluído;Telefone
102689;2026-01-26;17:00;Elaine Gomes;11980000301;Mauá;SP;Mariana Silva;Escova;Cabelos;66.5;Cartão de débito;Concluído;WhatsApp
102690;2026-01-26;17:00;Tatiane Gomes;11980000230;Santo André;SP;Renata Souza;Escova;Cabelos;70.0;Cartão de débito;Concluído;Presencial
102691;2026-01-26;17:30;Bruna Carvalho;11980000357;Mauá;SP;Camila Rodrigues;Esmaltação em gel;Unhas;80.0;Cartão de débito;Concluído;Telefone
102692;2026-01-26;18:00;Ana Carolina Souza;11980000001;São Paulo;SP;Fernanda Costa;Design + Henna;Sobrancelhas;57.0;Cartão de crédito;Concluído;Presencial
102693;2026-01-27;09:00;Camila Souza;11980000211;São Caetano do Sul;SP;Bruna Oliveira;Spa dos pés;Estética;65.0;PIX;Concluído;WhatsApp
102694;2026-01-27;09:00;Sabrina Ferreira;11980000281;Santo André;SP;Patrícia Alves;Extensão de cílios;Cílios;180.0;Cartão de crédito;Concluído;Telefone
102695;2026-01-27;10:00;Daniela Ribeiro;11980000182;Diadema;SP;Juliana Martins;Pedicure;Unhas;40.0;Dinheiro;Concluído;Presencial
102696;2026-01-27;10:00;Camila Silva;11980000041;São Paulo;SP;Bruna Oliveira;Escova;Cabelos;70.0;PIX;Concluído;Telefone
102697;2026-01-27;10:00;Priscila Mendes;11980000308;São Bernardo do Campo;SP;Mariana Silva;Manicure;Unhas;35.0;Cartão de crédito;Concluído;Instagram
102698;2026-01-27;11:30;Mariana Oliveira;11980000002;São Bernardo do Campo;SP;Patrícia Alves;Design de sobrancelhas;Sobrancelhas;42.75;Cartão de débito;Concluído;Telefone
102699;2026-01-27;13:30;Rafaela Souza;11980000438;São Caetano do Sul;SP;Juliana Martins;Manicure;Unhas;33.25;Cartão de débito;Concluído;WhatsApp
102700;2026-01-27;14:30;Aline Barbosa;11980000183;São Caetano do Sul;SP;Patrícia Alves;Pedicure;Unhas;40.0;Cartão de débito;Concluído;Telefone
102701;2026-01-27;15:00;Bruna Gomes;11980000336;Mauá;SP;Bruna Oliveira;Manicure + Pedicure;Unhas;0.0;Cartão de crédito;Cancelado;Instagram
102702;2026-01-27;16:30;Luciana Martins;11980000143;Mauá;SP;Larissa Santos;Design + Henna;Sobrancelhas;60.0;Cartão de crédito;Concluído;WhatsApp
102703;2026-01-27;16:30;Marcela Ferreira;11980000160;Santo André;SP;Fernanda Costa;Manutenção de alongamento;Unhas;0.0;Dinheiro;Cancelado;Presencial
102704;2026-01-27;17:00;Tatiane Oliveira;11980000258;São Paulo;SP;Renata Souza;Manutenção de cílios;Cílios;90.0;Cartão de débito;Concluído;WhatsApp
102705;2026-01-27;17:00;Vanessa Mendes;11980000343;Santo André;SP;Camila Rodrigues;Manicure + Pedicure;Unhas;70.0;Dinheiro;Concluído;Presencial
102706;2026-01-28;09:00;Fernanda Almeida;11980000154;Diadema;SP;Fernanda Costa;Escova;Cabelos;70.0;Cartão de débito;Concluído;WhatsApp
102707;2026-01-28;09:30;Marcela Ferreira;11980000160;Santo André;SP;Juliana Martins;Esmaltação em gel;Unhas;72.0;Cartão de crédito;Concluído;WhatsApp
102708;2026-01-28;09:30;Bianca Santos;11980000251;São Caetano do Sul;SP;Mariana Silva;Manicure + Pedicure;Unhas;70.0;Cartão de débito;Concluído;WhatsApp
102709;2026-01-28;10:00;Carla Gomes;11980000445;São Caetano do Sul;SP;Renata Souza;Pedicure;Unhas;40.0;Cartão de débito;Concluído;Presencial
102710;2026-01-28;10:00;Simone Silva;11980000137;São Caetano do Sul;SP;Bruna Oliveira;Manutenção de cílios;Cílios;90.0;Cartão de débito;Concluído;WhatsApp
102711;2026-01-28;13:00;Ana Souza;11980000420;Mauá;SP;Fernanda Costa;Hidratação;Cabelos;95.0;Cartão de crédito;Concluído;Instagram
102712;2026-01-28;13:00;Juliana Mendes;11980000188;São Caetano do Sul;SP;Juliana Martins;Esmaltação em gel;Unhas;80.0;Cartão de débito;Concluído;Instagram
102713;2026-01-28;13:00;Letícia Souza;11980000389;Santo André;SP;Patrícia Alves;Pedicure;Unhas;0.0;PIX;Cancelado;Instagram
102714;2026-01-28;13:30;Carla Barbosa;11980000053;Mauá;SP;Mariana Silva;Design de sobrancelhas;Sobrancelhas;0.0;PIX;Não Compareceu;WhatsApp
102715;2026-01-28;13:30;Mariana Rocha;11980000383;São Caetano do Sul;SP;Patrícia Alves;Corte feminino;Cabelos;85.0;Dinheiro;Concluído;Telefone
102716;2026-01-28;17:30;Vanessa Rocha;11980000043;São Paulo;SP;Bruna Oliveira;Alongamento de unhas;Unhas;150.0;PIX;Concluído;Instagram
102717;2026-01-28;18:00;Débora Costa;11980000088;São Paulo;SP;Bruna Oliveira;Manicure + Pedicure;Unhas;70.0;PIX;Concluído;Telefone
102718;2026-01-29;10:30;Bianca Costa;11980000226;Mauá;SP;Juliana Martins;Design + Henna;Sobrancelhas;60.0;Dinheiro;Concluído;Telefone
102719;2026-01-29;11:30;Raquel Silva;11980000167;Santo André;SP;Fernanda Costa;Manicure;Unhas;35.0;PIX;Concluído;Telefone
102720;2026-01-29;13:00;Isabela Lima;11980000264;Diadema;SP;Mariana Silva;Pedicure;Unhas;40.0;PIX;Concluído;Presencial
102721;2026-01-29;13:00;Raquel Costa;11980000033;São Caetano do Sul;SP;Mariana Silva;Pedicure;Unhas;40.0;Cartão de débito;Concluído;Presencial
102722;2026-01-29;14:30;Larissa Santos;11980000175;Diadema;SP;Patrícia Alves;Manicure;Unhas;35.0;PIX;Concluído;WhatsApp
102723;2026-01-29;15:00;Juliana Ribeiro;11980000046;Santo André;SP;Renata Souza;Pedicure;Unhas;40.0;Cartão de débito;Concluído;WhatsApp
102724;2026-01-30;10:00;Raquel Silva;11980000341;São Caetano do Sul;SP;Larissa Santos;Corte feminino;Cabelos;85.0;PIX;Concluído;WhatsApp
102725;2026-01-30;11:00;Aline Pereira;11980000322;Mauá;SP;Mariana Silva;Manutenção de alongamento;Unhas;100.0;Dinheiro;Concluído;Presencial
102726;2026-01-30;11:00;Monique Lima;11980000410;São Bernardo do Campo;SP;Juliana Martins;Alongamento de unhas;Unhas;150.0;Cartão de crédito;Concluído;WhatsApp
102727;2026-01-30;11:00;Beatriz Barbosa;11980000214;Mauá;SP;Patrícia Alves;Hidratação;Cabelos;90.25;PIX;Concluído;WhatsApp
102728;2026-01-30;14:00;Luciana Ferreira;11980000325;Diadema;SP;Mariana Silva;Manutenção de alongamento;Unhas;95.0;PIX;Concluído;Telefone
102729;2026-01-30;14:00;Mariana Rocha;11980000107;Diadema;SP;Mariana Silva;Manicure;Unhas;35.0;Cartão de débito;Concluído;Instagram
102730;2026-01-30;14:00;Vanessa Gomes;11980000075;Santo André;SP;Camila Rodrigues;Esmaltação em gel;Unhas;80.0;PIX;Concluído;WhatsApp
102731;2026-01-30;15:00;Gabriela Barbosa;11980000243;São Paulo;SP;Renata Souza;Design + Henna;Sobrancelhas;60.0;Cartão de crédito;Concluído;Presencial
102732;2026-01-30;15:00;Elaine Santos;11980000231;São Bernardo do Campo;SP;Bruna Oliveira;Extensão de cílios;Cílios;180.0;PIX;Concluído;WhatsApp
102733;2026-01-30;15:00;Vanessa Gomes;11980000075;Santo André;SP;Mariana Silva;Manicure;Unhas;35.0;PIX;Concluído;WhatsApp
102734;2026-01-30;15:30;Paula Oliveira;11980000177;Mauá;SP;Renata Souza;Manicure;Unhas;35.0;Cartão de crédito;Concluído;Presencial
102735;2026-01-30;16:00;Luciana Ferreira;11980000325;Diadema;SP;Larissa Santos;Manicure + Pedicure;Unhas;66.5;Dinheiro;Concluído;Presencial
102736;2026-01-30;16:30;Flávia Lima;11980000089;Diadema;SP;Patrícia Alves;Pedicure;Unhas;38.0;Cartão de débito;Concluído;Telefone
102737;2026-01-30;18:00;Juliana Santos;11980000362;São Paulo;SP;Patrícia Alves;Corte feminino;Cabelos;85.0;Dinheiro;Concluído;WhatsApp
102738;2026-01-30;18:00;Viviane Carvalho;11980000354;São Caetano do Sul;SP;Juliana Martins;Manicure;Unhas;35.0;Cartão de crédito;Concluído;Instagram
102739;2026-01-31;09:00;Letícia Ribeiro;11980000270;São Caetano do Sul;SP;Patrícia Alves;Extensão de cílios;Cílios;180.0;PIX;Concluído;Instagram
102740;2026-01-31;10:00;Juliana Silva;11980000141;São Bernardo do Campo;SP;Larissa Santos;Coloração;Cabelos;0.0;PIX;Cancelado;Telefone
102741;2026-01-31;10:00;Juliana Souza;11980000426;São Paulo;SP;Larissa Santos;Manicure + Pedicure;Unhas;70.0;Cartão de crédito;Concluído;Presencial
102742;2026-01-31;10:30;Juliana Martins;11980000180;São Caetano do Sul;SP;Patrícia Alves;Manicure;Unhas;33.25;Cartão de crédito;Concluído;WhatsApp
102743;2026-01-31;11:00;Letícia Souza;11980000389;Santo André;SP;Mariana Silva;Design de sobrancelhas;Sobrancelhas;45.0;Cartão de débito;Concluído;Telefone
102744;2026-01-31;11:30;Elaine Gomes;11980000195;Santo André;SP;Patrícia Alves;Design de sobrancelhas;Sobrancelhas;42.75;Cartão de crédito;Concluído;Instagram
102745;2026-01-31;11:30;Letícia Souza;11980000389;Santo André;SP;Renata Souza;Manicure + Pedicure;Unhas;70.0;Dinheiro;Concluído;Telefone
102746;2026-01-31;11:30;Letícia Ribeiro;11980000270;São Caetano do Sul;SP;Bruna Oliveira;Design + Henna;Sobrancelhas;60.0;Cartão de débito;Concluído;WhatsApp
102747;2026-01-31;13:30;Luciana Martins;11980000143;Mauá;SP;Mariana Silva;Escova;Cabelos;70.0;Cartão de débito;Concluído;Telefone
102748;2026-01-31;13:30;Bruna Barbosa;11980000446;Santo André;SP;Renata Souza;Manutenção de alongamento;Unhas;100.0;Dinheiro;Concluído;Presencial
102749;2026-01-31;14:00;Ana Santos;11980000054;São Bernardo do Campo;SP;Mariana Silva;Manicure + Pedicure;Unhas;70.0;PIX;Concluído;Instagram
102750;2026-01-31;15:00;Monique Ribeiro;11980000166;Diadema;SP;Mariana Silva;Design + Henna;Sobrancelhas;57.0;Cartão de crédito;Concluído;Presencial
102751;2026-01-31;15:00;Fernanda Santos;11980000405;São Bernardo do Campo;SP;Larissa Santos;Manutenção de alongamento;Unhas;100.0;Dinheiro;Concluído;Telefone
102752;2026-01-31;16:30;Marcela Rocha;11980000126;São Caetano do Sul;SP;Mariana Silva;Pedicure;Unhas;40.0;Cartão de débito;Concluído;Telefone
102753;2026-01-31;16:30;Simone Ferreira;11980000202;Mauá;SP;Camila Rodrigues;Design de sobrancelhas;Sobrancelhas;42.75;Cartão de débito;Concluído;Presencial
102754;2026-01-31;16:30;Juliana Silva;11980000349;Mauá;SP;Bruna Oliveira;Esmaltação em gel;Unhas;80.0;PIX;Concluído;Presencial
102755;2026-01-31;16:30;Raquel Pereira;11980000037;São Bernardo do Campo;SP;Mariana Silva;Manutenção de cílios;Cílios;90.0;PIX;Concluído;Presencial
102756;2026-01-31;18:00;Paula Mendes;11980000414;Diadema;SP;Fernanda Costa;Hidratação;Cabelos;90.25;Dinheiro;Concluído;Telefone
102757;2026-01-31;18:00;Camila Oliveira;11980000224;Mauá;SP;Camila Rodrigues;Coloração;Cabelos;0.0;Cartão de débito;Não Compareceu;WhatsApp
102758;2026-02-02;09:00;Bruna Ferreira;11980000148;Santo André;SP;Bruna Oliveira;Manicure;Unhas;35.0;Cartão de débito;Concluído;WhatsApp
102759;2026-02-02;09:30;Luciana Gomes;11980000304;São Caetano do Sul;SP;Larissa Santos;Manutenção de alongamento;Unhas;100.0;PIX;Concluído;Telefone
102760;2026-02-02;10:00;Cristiane Santos;11980000378;Mauá;SP;Camila Rodrigues;Pedicure;Unhas;36.0;Cartão de débito;Concluído;Instagram
102761;2026-02-02;11:30;Fernanda Almeida;11980000154;Diadema;SP;Juliana Martins;Escova;Cabelos;70.0;PIX;Concluído;Telefone
102762;2026-02-02;13:30;Monique Barbosa;11980000250;São Paulo;SP;Bruna Oliveira;Coloração;Cabelos;160.0;PIX;Concluído;Telefone
102763;2026-02-02;13:30;Gabriela Lima;11980000330;Mauá;SP;Fernanda Costa;Manutenção de alongamento;Unhas;100.0;Cartão de débito;Concluído;WhatsApp
102764;2026-02-02;14:00;Bianca Rocha;11980000082;São Paulo;SP;Bruna Oliveira;Pedicure;Unhas;40.0;Cartão de débito;Concluído;Telefone
102765;2026-02-02;14:30;Larissa Ribeiro;11980000247;Santo André;SP;Camila Rodrigues;Manicure + Pedicure;Unhas;70.0;Cartão de débito;Concluído;Instagram
102766;2026-02-02;15:30;Monique Costa;11980000140;Santo André;SP;Larissa Santos;Manutenção de alongamento;Unhas;100.0;Cartão de débito;Concluído;WhatsApp
102767;2026-02-02;15:30;Vanessa Almeida;11980000311;São Paulo;SP;Juliana Martins;Manutenção de alongamento;Unhas;100.0;Cartão de crédito;Concluído;Telefone
102768;2026-02-02;15:30;Isabela Rocha;11980000055;Santo André;SP;Patrícia Alves;Extensão de cílios;Cílios;180.0;Cartão de crédito;Concluído;Telefone
102769;2026-02-02;16:00;Daniela Freitas;11980000025;Diadema;SP;Mariana Silva;Manutenção de cílios;Cílios;0.0;Cartão de débito;Cancelado;WhatsApp
102770;2026-02-02;16:30;Elaine Silva;11980000327;São Caetano do Sul;SP;Fernanda Costa;Pedicure;Unhas;40.0;Dinheiro;Concluído;Presencial
102771;2026-02-03;09:30;Letícia Souza;11980000389;Santo André;SP;Juliana Martins;Manutenção de alongamento;Unhas;0.0;Dinheiro;Cancelado;Telefone
102772;2026-02-03;10:30;Bruna Oliveira;11980000404;São Caetano do Sul;SP;Fernanda Costa;Design de sobrancelhas;Sobrancelhas;45.0;Dinheiro;Concluído;Instagram
102773;2026-02-03;11:00;Paula Barbosa;11980000161;Santo André;SP;Juliana Martins;Alongamento de unhas;Unhas;150.0;Cartão de débito;Concluído;Instagram
102774;2026-02-03;13:00;Vanessa Lima;11980000233;Mauá;SP;Patrícia Alves;Manicure;Unhas;31.5;PIX;Concluído;Instagram
102775;2026-02-03;13:00;Letícia Silva;11980000411;Santo André;SP;Mariana Silva;Escova;Cabelos;70.0;PIX;Concluído;WhatsApp
102776;2026-02-03;13:30;Raquel Silva;11980000341;São Caetano do Sul;SP;Bruna Oliveira;Manutenção de alongamento;Unhas;100.0;Cartão de crédito;Concluído;Presencial
102777;2026-02-03;13:30;Aline Gomes;11980000222;São Bernardo do Campo;SP;Bruna Oliveira;Escova;Cabelos;70.0;Dinheiro;Concluído;WhatsApp
102778;2026-02-03;14:30;Débora Gomes;11980000310;São Paulo;SP;Larissa Santos;Corte feminino;Cabelos;76.5;Cartão de débito;Concluído;Instagram
102779;2026-02-03;15:00;Marcela Santos;11980000206;São Paulo;SP;Fernanda Costa;Manicure;Unhas;35.0;Dinheiro;Concluído;Presencial
102780;2026-02-03;15:30;Patrícia Martins;11980000274;Santo André;SP;Mariana Silva;Hidratação;Cabelos;95.0;Cartão de débito;Concluído;Instagram
102781;2026-02-03;15:30;Cristiane Barbosa;11980000123;São Paulo;SP;Mariana Silva;Hidratação;Cabelos;95.0;Dinheiro;Concluído;WhatsApp
102782;2026-02-03;15:30;Rafaela Gomes;11980000356;Diadema;SP;Larissa Santos;Manicure;Unhas;0.0;Dinheiro;Cancelado;Telefone
102783;2026-02-03;15:30;Raquel Silva;11980000275;Diadema;SP;Mariana Silva;Spa dos pés;Estética;65.0;Cartão de débito;Concluído;Telefone
102784;2026-02-03;15:30;Jéssica Almeida;11980000052;São Caetano do Sul;SP;Camila Rodrigues;Manicure;Unhas;35.0;PIX;Concluído;WhatsApp
102785;2026-02-03;16:00;Fernanda Ribeiro;11980000256;São Paulo;SP;Fernanda Costa;Manicure + Pedicure;Unhas;70.0;Dinheiro;Concluído;Presencial
102786;2026-02-03;17:30;Luciana Ferreira;11980000325;Diadema;SP;Juliana Martins;Pedicure;Unhas;40.0;Dinheiro;Concluído;Instagram
102787;2026-02-03;18:00;Jéssica Lima;11980000427;Mauá;SP;Larissa Santos;Manicure + Pedicure;Unhas;70.0;Dinheiro;Concluído;Instagram
102788;2026-02-04;09:00;Daniela Silva;11980000267;São Bernardo do Campo;SP;Camila Rodrigues;Pedicure;Unhas;40.0;Dinheiro;Concluído;Instagram
102789;2026-02-04;10:00;Gabriela Silva;11980000415;São Paulo;SP;Fernanda Costa;Extensão de cílios;Cílios;180.0;Dinheiro;Concluído;WhatsApp
102790;2026-02-04;10:00;Monique Ribeiro;11980000166;Diadema;SP;Patrícia Alves;Escova;Cabelos;0.0;Dinheiro;Cancelado;Instagram
102791;2026-02-04;13:00;Larissa Souza;11980000095;Santo André;SP;Larissa Santos;Pedicure;Unhas;40.0;PIX;Concluído;Presencial
102792;2026-02-04;13:00;Juliana Ribeiro;11980000046;Santo André;SP;Patrícia Alves;Design + Henna;Sobrancelhas;60.0;Cartão de crédito;Concluído;Instagram
102793;2026-02-04;13:30;Carla Barbosa;11980000053;Mauá;SP;Bruna Oliveira;Escova;Cabelos;70.0;Cartão de crédito;Concluído;Telefone
